Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-16T23:15:00.000000+0000,61.7,185.1,10.28,15.43,25.22,,17.09,1.83,30.85,4.27,,,,,,,67.87,2.04,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-16T23:30:00.000000+0000,61.7,185.1,10.28,15.43,25.22,,17.09,1.83,30.85,4.27,,,,,,,67.87,2.04,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-16T23:45:00.000000+0000,61.03,183.08,10.17,15.26,24.94,,16.9,1.81,30.51,4.23,,,,,,,67.13,2.02,,,0.0,,1098.46,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T00:00:00.000000+0000,55.87,167.6,9.31,13.97,22.83,,15.48,1.65,27.93,3.87,,,,,,,61.45,1.86,351.96,,0.0,,1005.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T00:15:00.000000+0000,55.87,167.6,9.31,13.97,22.83,,15.48,1.65,27.93,3.87,,,,,,,61.45,1.86,351.96,,0.0,,1005.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T00:30:00.000000+0000,55.87,167.6,9.31,13.97,22.83,,15.48,1.65,27.93,3.87,,,,,,,61.45,1.86,351.96,,0.0,,1005.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T00:45:00.000000+0000,55.23,165.7,9.21,13.81,22.58,,15.3,1.64,27.62,3.83,,,,,,,60.76,1.85,347.97,,0.0,,994.21,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T01:00:00.000000+0000,50.27,150.8,8.38,12.57,20.55,,13.92,1.49,25.13,3.48,,,,,,,55.29,1.7,316.68,,0.0,,904.8,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T01:15:00.000000+0000,50.27,150.8,8.38,12.57,20.55,,13.92,1.49,25.13,3.48,,,,,,,55.29,1.7,316.68,,0.0,,904.8,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T01:30:00.000000+0000,50.27,150.8,8.38,12.57,20.55,,13.92,1.49,25.13,3.48,,,,,,,55.29,1.7,316.68,,0.0,,904.8,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T01:45:00.000000+0000,48.86,146.57,8.14,12.21,19.97,,13.53,1.45,24.43,3.38,,,,,,,53.74,1.66,307.79,,0.0,,879.4,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T02:00:00.000000+0000,38.13,114.4,6.36,9.53,15.59,,10.56,1.13,19.07,2.64,,,,,,,41.95,1.34,240.24,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T02:15:00.000000+0000,38.13,114.4,6.36,9.53,15.59,,10.56,1.13,19.07,2.64,,,,,,,41.95,1.34,240.24,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T02:30:00.000000+0000,38.13,114.4,6.36,9.53,15.59,,10.56,1.13,19.07,2.64,,,,,,,41.95,1.34,240.24,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T02:45:00.000000+0000,37.79,113.37,6.3,9.45,15.44,,10.47,1.12,18.89,2.62,,,,,,,41.57,1.33,238.07,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T03:00:00.000000+0000,35.1,105.3,5.85,8.77,14.35,,9.72,1.04,17.55,2.43,,,,,,,38.61,1.25,221.13,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T03:15:00.000000+0000,35.1,105.3,5.85,8.77,14.35,,9.72,1.04,17.55,2.43,,,,,,,38.61,1.25,221.13,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T03:30:00.000000+0000,35.1,105.3,5.85,8.77,14.35,,9.72,1.04,17.55,2.43,,,,,,,38.61,1.25,221.13,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T03:45:00.000000+0000,34.36,103.07,5.73,8.59,14.04,,9.52,1.02,17.18,2.38,,,,,,,37.79,1.23,216.45,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T04:00:00.000000+0000,28.57,85.7,4.76,7.14,11.68,,7.91,0.85,14.28,1.98,,,,,,,31.42,1.06,179.97,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T04:15:00.000000+0000,28.57,85.7,4.76,7.14,11.68,,7.91,0.85,14.28,1.98,,,,,,,31.42,1.06,179.97,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T04:30:00.000000+0000,28.57,85.7,4.76,7.14,11.68,,7.91,0.85,14.28,1.98,,,,,,,31.42,1.06,179.97,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T04:45:00.000000+0000,30.37,91.11,5.06,7.59,12.41,,8.41,0.9,15.18,2.1,,,,,,,33.41,1.11,191.33,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T05:00:00.000000+0000,44.43,133.3,7.41,11.11,18.16,,12.31,1.32,22.22,3.08,,,,,,,48.88,1.53,279.93,,0.0,,799.8,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T05:15:00.000000+0000,44.43,133.3,7.41,11.11,18.16,,12.31,1.32,22.22,3.08,,,,,,,48.88,1.53,279.93,,0.0,,799.8,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T05:30:00.000000+0000,44.43,133.3,7.41,11.11,18.16,,12.31,1.32,22.22,3.08,,,,,,,48.88,1.53,279.93,,0.0,,799.8,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T05:45:00.000000+0000,43.64,130.91,7.27,10.91,17.84,,12.09,1.29,21.82,3.02,,,,,,,48.0,1.5,274.92,,0.0,,785.48,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T06:00:00.000000+0000,37.43,112.3,6.24,9.36,15.3,,10.37,1.11,18.72,2.59,,,,,,,41.18,1.32,235.83,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T06:15:00.000000+0000,37.43,112.3,6.24,9.36,15.3,,10.37,1.11,18.72,2.59,,,,,,,41.18,1.32,235.83,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T06:30:00.000000+0000,37.43,112.3,6.24,9.36,15.3,,10.37,1.11,18.72,2.59,,,,,,,41.18,1.32,235.83,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T06:45:00.000000+0000,36.24,108.72,6.04,9.06,14.81,,10.04,1.07,18.12,2.51,,,,,,,39.86,1.28,228.31,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T07:00:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T07:15:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T07:30:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T07:45:00.000000+0000,29.61,88.83,4.94,7.4,12.1,,8.2,0.88,14.81,2.05,,,,,,,32.57,1.09,186.55,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T08:00:00.000000+0000,50.5,151.5,8.42,12.62,20.64,,13.99,1.5,25.25,3.5,,,,,,,55.55,1.71,318.15,,0.0,,909.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T08:15:00.000000+0000,50.5,151.5,8.42,12.62,20.64,,13.99,1.5,25.25,3.5,,,,,,,55.55,1.71,318.15,,0.0,,909.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T08:30:00.000000+0000,50.5,151.5,8.42,12.62,20.64,,13.99,1.5,25.25,3.5,,,,,,,55.55,1.71,318.15,,0.0,,909.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T08:45:00.000000+0000,50.18,150.55,8.36,12.55,20.51,,13.9,1.49,25.09,3.48,,,,,,,55.2,1.7,316.15,,0.0,,903.27,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T09:00:00.000000+0000,47.7,143.1,7.95,11.93,19.5,,13.21,1.41,23.85,3.3,,,,,,,52.47,1.62,300.51,,0.0,,858.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T09:15:00.000000+0000,47.7,143.1,7.95,11.93,19.5,,13.21,1.41,23.85,3.3,,,,,,,52.47,1.62,300.51,,0.0,,858.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T09:30:00.000000+0000,47.7,143.1,7.95,11.93,19.5,,13.21,1.41,23.85,3.3,,,,,,,52.47,1.62,300.51,,0.0,,858.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T09:45:00.000000+0000,49.08,147.24,8.18,12.27,20.06,,13.6,1.45,24.54,3.4,,,,,,,53.99,1.66,309.2,,0.0,,883.42,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T10:00:00.000000+0000,59.83,179.5,9.97,14.96,24.45,,16.57,1.77,29.92,4.14,,,,,,,65.82,1.98,,,0.0,,1077.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T10:15:00.000000+0000,59.83,179.5,9.97,14.96,24.45,,16.57,1.77,29.92,4.14,,,,,,,65.82,1.98,,,0.0,,1077.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T10:30:00.000000+0000,59.83,179.5,9.97,14.96,24.45,,16.57,1.77,29.92,4.14,,,,,,,65.82,1.98,,,0.0,,1077.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T10:45:00.000000+0000,60.1,180.3,10.02,15.02,24.56,,16.65,1.78,30.05,4.16,,,,,,,66.11,1.99,,,0.0,,1081.77,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T11:00:00.000000+0000,62.17,186.5,10.36,15.54,25.41,,17.22,1.84,31.08,4.31,,,,,,,68.38,2.05,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T11:15:00.000000+0000,62.17,186.5,10.36,15.54,25.41,,17.22,1.84,31.08,4.31,,,,,,,68.38,2.05,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T11:30:00.000000+0000,62.17,186.5,10.36,15.54,25.41,,17.22,1.84,31.08,4.31,,,,,,,68.38,2.05,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T11:45:00.000000+0000,59.99,179.98,10.0,15.0,24.52,,16.62,1.78,30.0,4.15,,,,,,,65.99,1.99,,,0.0,,1079.86,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T12:00:00.000000+0000,43.03,129.1,7.17,10.76,17.59,,11.92,1.27,21.52,2.98,,,,,,,47.34,1.48,271.11,,0.0,,774.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T12:15:00.000000+0000,43.03,129.1,7.17,10.76,17.59,,11.92,1.27,21.52,2.98,,,,,,,47.34,1.48,271.11,,0.0,,774.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T12:30:00.000000+0000,43.03,129.1,7.17,10.76,17.59,,11.92,1.27,21.52,2.98,,,,,,,47.34,1.48,271.11,,0.0,,774.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T12:45:00.000000+0000,42.18,126.55,7.03,10.55,17.24,,11.69,1.25,21.09,2.92,,,,,,,46.4,1.46,265.76,,0.0,,759.33,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T13:00:00.000000+0000,35.57,106.7,5.93,8.89,14.54,,9.85,1.05,17.78,2.46,,,,,,,39.12,1.26,224.07,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T13:15:00.000000+0000,35.57,106.7,5.93,8.89,14.54,,9.85,1.05,17.78,2.46,,,,,,,39.12,1.26,224.07,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T13:30:00.000000+0000,35.57,106.7,5.93,8.89,14.54,,9.85,1.05,17.78,2.46,,,,,,,39.12,1.26,224.07,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T13:45:00.000000+0000,34.48,103.44,5.75,8.62,14.09,,9.55,1.02,17.24,2.39,,,,,,,37.93,1.23,217.22,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T14:00:00.000000+0000,26.0,78.0,4.33,6.5,10.63,,7.2,0.77,13.0,1.8,,,,,,,28.6,0.98,163.8,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T14:15:00.000000+0000,26.0,78.0,4.33,6.5,10.63,,7.2,0.77,13.0,1.8,,,,,,,28.6,0.98,163.8,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T14:30:00.000000+0000,26.0,78.0,4.33,6.5,10.63,,7.2,0.77,13.0,1.8,,,,,,,28.6,0.98,163.8,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T14:45:00.000000+0000,26.11,78.32,4.35,6.53,10.67,,7.23,0.77,13.05,1.81,,,,,,,28.72,0.98,164.47,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T15:00:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T15:15:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T15:30:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T15:45:00.000000+0000,26.96,80.88,4.49,6.74,11.02,,7.47,0.8,13.48,1.87,,,,,,,29.66,1.01,169.85,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T16:00:00.000000+0000,27.17,81.5,4.53,6.79,11.1,,7.53,0.8,13.58,1.88,,,,,,,29.88,1.01,171.15,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T16:15:00.000000+0000,27.17,81.5,4.53,6.79,11.1,,7.53,0.8,13.58,1.88,,,,,,,29.88,1.01,171.15,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T16:30:00.000000+0000,27.17,81.5,4.53,6.79,11.1,,7.53,0.8,13.58,1.88,,,,,,,29.88,1.01,171.15,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T16:45:00.000000+0000,27.48,82.45,4.58,6.87,11.23,,7.61,0.81,13.74,1.9,,,,,,,30.23,1.02,173.15,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T17:00:00.000000+0000,29.97,89.9,4.99,7.49,12.25,,8.3,0.89,14.98,2.08,,,,,,,32.96,1.1,188.79,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T17:15:00.000000+0000,29.97,89.9,4.99,7.49,12.25,,8.3,0.89,14.98,2.08,,,,,,,32.96,1.1,188.79,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T17:30:00.000000+0000,29.97,89.9,4.99,7.49,12.25,,8.3,0.89,14.98,2.08,,,,,,,32.96,1.1,188.79,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T17:45:00.000000+0000,31.4,94.2,5.23,7.85,12.83,,8.7,0.93,15.7,2.17,,,,,,,34.54,1.14,197.81,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T18:00:00.000000+0000,42.57,127.7,7.09,10.64,17.4,,11.79,1.26,21.28,2.95,,,,,,,46.82,1.47,268.17,,0.0,,766.2,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T18:15:00.000000+0000,42.57,127.7,7.09,10.64,17.4,,11.79,1.26,21.28,2.95,,,,,,,46.82,1.47,268.17,,0.0,,766.2,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T18:30:00.000000+0000,42.57,127.7,7.09,10.64,17.4,,11.79,1.26,21.28,2.95,,,,,,,46.82,1.47,268.17,,0.0,,766.2,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T18:45:00.000000+0000,44.26,132.79,7.38,11.07,18.09,,12.26,1.31,22.13,3.07,,,,,,,48.69,1.52,278.86,,0.0,,796.75,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T19:00:00.000000+0000,57.5,172.5,9.58,14.38,23.5,,15.93,1.7,28.75,3.98,,,,,,,63.25,1.91,,,0.0,,1035.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T19:15:00.000000+0000,57.5,172.5,9.58,14.38,23.5,,15.93,1.7,28.75,3.98,,,,,,,63.25,1.91,,,0.0,,1035.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T19:30:00.000000+0000,57.5,172.5,9.58,14.38,23.5,,15.93,1.7,28.75,3.98,,,,,,,63.25,1.91,,,0.0,,1035.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T19:45:00.000000+0000,58.3,174.89,9.72,14.57,23.83,,16.15,1.73,29.15,4.04,,,,,,,64.12,1.94,,,0.0,,1049.32,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T20:00:00.000000+0000,64.5,193.5,10.75,16.12,26.36,,17.87,1.91,32.25,4.47,,,,,,,70.95,2.12,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T20:15:00.000000+0000,64.5,193.5,10.75,16.12,26.36,,17.87,1.91,32.25,4.47,,,,,,,70.95,2.12,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T20:30:00.000000+0000,64.5,193.5,10.75,16.12,26.36,,17.87,1.91,32.25,4.47,,,,,,,70.95,2.12,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T20:45:00.000000+0000,66.25,198.75,11.04,16.56,27.08,,18.35,1.96,33.12,4.59,,,,,,,72.88,2.17,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T21:00:00.000000+0000,79.9,239.7,13.32,19.98,32.66,,22.13,2.37,39.95,5.53,,,,,,,87.89,2.58,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T21:15:00.000000+0000,79.9,239.7,13.32,19.98,32.66,,22.13,2.37,39.95,5.53,,,,,,,87.89,2.58,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T21:30:00.000000+0000,79.9,239.7,13.32,19.98,32.66,,22.13,2.37,39.95,5.53,,,,,,,87.89,2.58,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T21:45:00.000000+0000,78.26,234.77,13.04,19.56,31.98,,21.68,2.32,39.13,5.42,,,,,,,86.08,2.53,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T22:00:00.000000+0000,65.43,196.3,10.91,16.36,26.74,,18.13,1.94,32.72,4.53,,,,,,,71.98,2.15,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T22:15:00.000000+0000,65.43,196.3,10.91,16.36,26.74,,18.13,1.94,32.72,4.53,,,,,,,71.98,2.15,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T22:30:00.000000+0000,65.43,196.3,10.91,16.36,26.74,,18.13,1.94,32.72,4.53,,,,,,,71.98,2.15,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T22:45:00.000000+0000,65.96,197.89,10.99,16.49,26.96,,18.27,1.95,32.98,4.57,,,,,,,72.56,2.16,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T23:00:00.000000+0000,70.1,210.3,11.68,17.52,28.65,,19.42,2.08,35.05,4.85,,,,,,,77.11,2.29,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T23:15:00.000000+0000,70.1,210.3,11.68,17.52,28.65,,19.42,2.08,35.05,4.85,,,,,,,77.11,2.29,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T23:30:00.000000+0000,70.1,210.3,11.68,17.52,28.65,,19.42,2.08,35.05,4.85,,,,,,,77.11,2.29,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-17T23:45:00.000000+0000,68.01,204.03,11.33,17.0,27.8,,18.84,2.01,34.0,4.71,,,,,,,74.81,2.22,,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T00:00:00.000000+0000,50.73,152.2,8.46,12.68,20.74,,14.05,1.5,25.37,3.51,,,,,,,55.81,1.71,319.62,,0.0,,913.2,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T00:15:00.000000+0000,50.73,152.2,8.46,12.68,20.74,,14.05,1.5,25.37,3.51,,,,,,,55.81,1.71,319.62,,0.0,,913.2,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T00:30:00.000000+0000,50.73,152.2,8.46,12.68,20.74,,14.05,1.5,25.37,3.51,,,,,,,55.81,1.71,319.62,,0.0,,913.2,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T00:45:00.000000+0000,49.6,148.8,8.27,12.4,20.27,,13.74,1.47,24.8,3.43,,,,,,,54.56,1.68,312.48,,0.0,,892.79,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T01:00:00.000000+0000,40.7,122.1,6.78,10.18,16.63,,11.27,1.21,20.35,2.82,,,,,,,44.77,1.42,256.41,,0.0,,732.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T01:15:00.000000+0000,40.7,122.1,6.78,10.18,16.63,,11.27,1.21,20.35,2.82,,,,,,,44.77,1.42,256.41,,0.0,,732.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T01:30:00.000000+0000,40.7,122.1,6.78,10.18,16.63,,11.27,1.21,20.35,2.82,,,,,,,44.77,1.42,256.41,,0.0,,732.6,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T01:45:00.000000+0000,40.89,122.66,6.81,10.22,16.71,,11.33,1.21,20.44,2.83,,,,,,,44.97,1.42,257.58,,0.0,,735.94,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T02:00:00.000000+0000,42.33,127.0,7.06,10.58,17.3,,11.73,1.25,21.17,2.93,,,,,,,46.57,1.46,266.7,,0.0,,762.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T02:15:00.000000+0000,42.33,127.0,7.06,10.58,17.3,,11.73,1.25,21.17,2.93,,,,,,,46.57,1.46,266.7,,0.0,,762.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T02:30:00.000000+0000,42.33,127.0,7.06,10.58,17.3,,11.73,1.25,21.17,2.93,,,,,,,46.57,1.46,266.7,,0.0,,762.0,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T02:45:00.000000+0000,41.11,123.34,6.85,10.28,16.8,,11.39,1.22,20.56,2.85,,,,,,,45.23,1.43,259.02,,0.0,,740.05,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T03:00:00.000000+0000,31.6,94.8,5.27,7.9,12.92,,8.75,0.94,15.8,2.19,,,,,,,34.76,1.15,199.08,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T03:15:00.000000+0000,31.6,94.8,5.27,7.9,12.92,,8.75,0.94,15.8,2.19,,,,,,,34.76,1.15,199.08,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T03:30:00.000000+0000,31.6,94.8,5.27,7.9,12.92,,8.75,0.94,15.8,2.19,,,,,,,34.76,1.15,199.08,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T03:45:00.000000+0000,31.07,93.21,5.18,7.77,12.7,,8.61,0.92,15.53,2.15,,,,,,,34.18,1.13,195.74,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T04:00:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T04:15:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T04:30:00.000000+0000,26.93,80.8,4.49,6.73,11.01,,7.46,0.8,13.47,1.87,,,,,,,29.63,1.01,169.68,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T04:45:00.000000+0000,27.36,82.07,4.56,6.84,11.18,,7.58,0.81,13.68,1.89,,,,,,,30.09,1.02,172.35,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T05:00:00.000000+0000,30.67,92.0,5.11,7.67,12.53,,8.49,0.91,15.33,2.12,,,,,,,33.73,1.12,193.2,,0.0,,,
site_292,Maharashtra,Pune,"Karve Road, Pune - MPCB",2024-12-18T05:15:00.000000+0000,30.67,92.0,5.11,7.67,12.53,,8.49,0.91,15.33,2.12,,,,,,,33.73,1.12,193.2,,0.0,,,
