Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T03:15:00.000000+0000,59.45,126.14,5.52,30.57,20.61,,,0.09,9.56,0.42,1.16,,,0.47,0.56,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T03:30:00.000000+0000,59.45,126.14,6.17,26.69,19.18,,,0.07,8.86,0.41,1.13,,,0.46,0.55,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T03:45:00.000000+0000,59.45,126.14,6.9,28.83,20.75,,,0.13,11.38,0.5,1.36,,,0.56,0.66,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T04:00:00.000000+0000,59.24,125.44,17.43,25.21,27.5,,,0.12,8.53,0.36,0.98,,,0.4,0.47,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T04:15:00.000000+0000,59.09,125.16,6.79,23.25,14.5,,,0.25,9.7,0.65,1.78,,,0.74,0.86,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T04:30:00.000000+0000,59.09,125.16,10.94,25.06,20.97,,,0.32,9.56,0.71,1.94,,,0.81,0.94,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T04:45:00.000000+0000,59.09,125.16,6.73,26.13,19.36,,,0.38,10.91,0.75,2.05,,,0.85,0.99,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T05:00:00.000000+0000,56.33,115.14,13.88,22.25,23.12,,,0.37,10.77,0.7,1.91,,,0.79,0.93,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T05:15:00.000000+0000,53.92,111.2,15.32,25.44,25.85,,,0.87,11.41,0.91,2.49,,,1.04,1.21,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T05:30:00.000000+0000,53.92,111.2,4.48,29.64,17.37,,,1.17,8.61,1.34,3.66,,,1.54,1.77,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T05:45:00.000000+0000,53.92,111.2,11.31,25.28,22.21,,,0.92,7.46,1.14,3.1,,,1.3,1.5,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T06:00:00.000000+0000,57.76,121.45,10.29,23.93,20.17,,,1.02,9.13,1.24,3.39,,,1.42,1.65,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T06:15:00.000000+0000,59.84,127.18,9.17,29.25,22.7,,,0.97,8.17,1.26,3.43,,,1.44,1.66,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T06:30:00.000000+0000,59.84,127.18,14.57,24.83,24.31,,,1.33,7.06,1.54,4.19,,,1.76,2.03,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T06:45:00.000000+0000,59.84,127.18,10.76,24.38,21.7,,,1.42,7.0,1.7,4.62,,,1.95,2.24,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T07:00:00.000000+0000,65.87,141.52,7.4,24.68,18.56,,,2.0,8.13,2.09,5.71,,,2.41,2.77,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T07:15:00.000000+0000,68.46,150.48,11.3,24.67,21.64,,,2.22,9.83,2.34,6.36,,,2.69,3.09,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T07:30:00.000000+0000,68.46,150.48,10.17,26.69,22.1,,,1.65,6.18,1.83,4.98,,,2.11,2.42,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T07:45:00.000000+0000,68.46,150.48,19.1,23.28,27.91,,,1.74,6.95,1.91,5.21,,,2.2,2.53,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T08:00:00.000000+0000,76.19,171.88,13.47,25.26,23.06,,,1.57,9.32,1.78,4.85,,,2.05,2.36,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T08:15:00.000000+0000,80.05,181.82,15.16,24.27,25.19,,,1.84,9.76,2.1,5.72,,,2.42,2.78,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T08:30:00.000000+0000,80.05,181.82,10.92,24.24,21.39,,,1.52,10.74,1.69,4.61,,,1.95,2.24,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T08:45:00.000000+0000,80.05,181.82,10.4,21.54,19.77,,,1.23,9.79,1.45,3.94,,,1.66,1.91,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T09:00:00.000000+0000,79.02,178.78,12.61,23.16,22.57,,,1.3,11.99,1.58,4.3,,,1.81,2.09,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T09:15:00.000000+0000,78.53,177.7,7.77,31.66,22.79,,,1.43,15.27,1.7,4.64,,,1.96,2.25,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T09:30:00.000000+0000,78.53,177.7,10.95,21.16,20.14,,,1.61,15.13,1.82,4.95,,,2.09,2.41,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T09:45:00.000000+0000,78.53,177.7,13.24,19.92,21.36,,,1.38,19.45,1.58,4.29,,,1.81,2.08,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T10:00:00.000000+0000,77.32,175.33,11.72,26.12,23.24,,,1.06,32.59,1.34,3.65,,,1.54,1.77,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T10:15:00.000000+0000,76.9,173.31,10.65,23.77,21.27,,,1.15,43.0,1.4,3.83,,,1.61,1.86,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T10:30:00.000000+0000,76.9,173.31,9.07,24.87,20.59,,,0.95,47.8,1.17,3.18,,,1.33,1.54,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T10:45:00.000000+0000,76.9,173.31,15.0,24.09,25.0,,,0.85,52.26,1.12,3.06,,,1.28,1.49,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T11:00:00.000000+0000,68.24,150.51,10.4,27.25,22.84,,,0.75,54.63,1.02,2.78,,,1.16,1.35,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T11:15:00.000000+0000,63.61,137.39,14.22,27.21,26.04,,,0.67,62.05,0.94,2.58,,,1.08,1.25,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T11:30:00.000000+0000,63.61,137.39,16.52,24.82,26.64,,,0.52,57.86,0.84,2.29,,,0.96,1.11,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T11:45:00.000000+0000,63.61,137.39,19.25,23.29,28.0,,,0.4,52.55,0.67,1.82,,,0.75,0.88,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T12:00:00.000000+0000,51.33,98.27,13.41,24.34,22.56,,,0.28,60.59,0.58,1.58,,,0.65,0.76,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T12:15:00.000000+0000,44.03,84.47,12.01,28.45,24.87,,,0.35,64.89,0.66,1.82,,,0.75,0.88,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T12:30:00.000000+0000,44.03,84.47,16.75,26.11,26.22,,,0.31,35.0,0.6,1.65,,,0.68,0.8,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T12:45:00.000000+0000,44.03,84.47,12.4,30.46,26.28,,,0.19,71.1,0.48,1.32,,,0.54,0.64,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T13:00:00.000000+0000,36.63,57.53,7.45,26.68,19.18,,,0.24,64.27,0.53,1.44,,,0.59,0.7,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T13:15:00.000000+0000,30.65,48.29,12.03,26.9,24.09,,,0.19,71.01,0.49,1.34,,,0.55,0.65,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T13:30:00.000000+0000,30.65,48.29,11.37,25.41,22.03,,,0.21,74.88,0.48,1.32,,,0.54,0.64,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T13:45:00.000000+0000,30.65,48.29,12.32,27.18,24.14,,,0.18,70.32,0.5,1.37,,,0.56,0.66,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T14:00:00.000000+0000,30.71,48.53,14.48,25.22,23.52,,,0.15,67.38,0.47,1.29,,,0.53,0.62,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T14:15:00.000000+0000,30.76,48.59,12.58,21.56,20.13,,,0.08,73.0,0.38,1.05,,,0.42,0.51,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T14:30:00.000000+0000,30.76,48.59,12.09,24.5,22.61,,,0.11,74.37,0.39,1.07,,,0.43,0.52,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T14:45:00.000000+0000,30.76,48.59,19.93,26.12,29.73,,,0.05,70.37,0.35,0.96,,,0.39,0.46,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T15:00:00.000000+0000,32.14,52.11,21.69,24.35,30.58,,,0.0,73.68,0.32,0.89,,,0.35,0.43,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T15:15:00.000000+0000,32.95,54.51,11.1,25.13,20.2,,,0.03,76.03,0.37,1.02,,,0.41,0.49,,,,,,,,,
